term,jsd,count_early,count_modern,neighbours,scaled_jsd
slower,0.5011608709968665,174,3826,3746,0.04378003203416978
throat,0.48184006121497375,325,3675,2933,0.043641322877599725
months,0.38903289727231793,819,3181,598,0.043478260869565216
wherefore,0.5037586711334436,3336,115,3326,0.04329524954900782
instruct,0.5026195858414995,2461,1254,3423,0.04294478527607362
augustus,0.5103408012888073,1099,805,2265,0.04282560706401766
30,0.3822769776810085,474,3526,444,0.04279279279279279
murdered,0.4938780485246483,1119,2881,3860,0.04248704663212435
profess,0.5030916296613583,2684,562,3215,0.042301710730948676
foreseen,0.5134264495776238,1070,629,2082,0.04226705091258405
ratified,0.5019846220113818,2851,1124,3497,0.042036030883614524
reestablish,0.538124493723718,308,522,1047,0.04202483285577841
resembling,0.4989311426754961,1125,1985,3144,0.04198473282442748
distinguish,0.49199320439200156,1477,2523,3726,0.04186795491143317
depended,0.49268928527369155,2009,1991,3825,0.04130718954248366
1st,0.47870192196528694,3087,913,2862,0.04122990915443746
trajan,0.584057867829395,143,201,437,0.041189931350114416
candle,0.49586727461675306,876,3124,3754,0.041022908897176344
daughter,0.4365948971930789,668,3332,1292,0.04102167182662539
owed,0.49424301296623546,1177,2823,3766,0.040892193308550186
amounted,0.49672560500057483,2052,1948,3527,0.04082789906436065
454,0.5255595385111216,240,798,1300,0.040769230769230766
scriptures,0.4917153282605392,3352,648,3860,0.04067357512953368
1785,0.4905138059551385,3771,229,3856,0.04045643153526971
seven,0.3834089876823503,1262,2738,842,0.040380047505938245
obtain,0.47084805063474633,2530,1470,2254,0.040372670807453416
conn,0.4959259137588374,506,3494,3526,0.04027226318774816
sending,0.47835637448291835,1443,2557,2812,0.04018492176386913
exist,0.4752604747647998,942,3058,2395,0.04008350730688935
friday,0.4554351488689232,732,3268,1724,0.040023201856148494
indies,0.4902272270889987,3595,405,3746,0.0397757608115323
putting,0.4638662848583705,645,3355,2069,0.039632672788786856
persuade,0.49198470446709297,1694,2306,3828,0.03944618599791014
limbs,0.49013471351508026,1151,2849,3843,0.03929221962008847
frosts,0.5435075140643497,365,218,741,0.03913630229419703
destroying,0.4900901510719426,1655,2345,3826,0.038944066910611606
destroy,0.46970479271332066,2087,1913,2904,0.038911845730027546
exceeds,0.494070479189847,1340,2300,3396,0.038869257950530034
cremona,0.5837081344539576,315,50,464,0.03879310344827586
denies,0.4942238647556795,770,2827,3385,0.038700147710487444
deviate,0.5236015028037926,566,491,1321,0.03860711582134747
weeks,0.40028554099972546,597,3403,1011,0.03857566765578635
eight,0.38218353110086145,1023,2977,934,0.03854389721627409
lest,0.4864072018299748,3068,932,3712,0.03825431034482758
mar,0.4877866758506245,1694,2306,3853,0.03815208928107968
ears,0.4733965039725738,884,3116,2753,0.03814021067925899
occurs,0.4830186791766961,398,3602,3357,0.038129282097110515
repent,0.4905096099365619,2987,452,3321,0.037940379403794036
italy,0.4740220121783965,896,3104,3121,0.03780839474527395
take,0.44170082185253956,1192,2808,159,0.03773584905660377
deserve,0.48445021789099485,1643,2357,3474,0.03770869314910766
speaks,0.4708588513850769,1155,2845,3048,0.03740157480314961
521,0.5224277010484769,179,894,1337,0.037397157816005985
saturday,0.45081769495468593,743,3257,1659,0.037371910789632305
goats,0.48879948696748776,614,2901,3348,0.037037037037037035
adhered,0.49839439623672804,1215,680,2257,0.03677447939743022
judea,0.5338450994050308,503,273,981,0.03669724770642202
2nd,0.48737567462062853,1101,2899,3832,0.03653444676409186
sends,0.48844940007467325,1126,2874,3832,0.03653444676409186
defend,0.4679119492671489,1769,2231,3013,0.036508463325589116
tuesday,0.4565859656133599,1136,2864,1922,0.036420395421436005
sake,0.46582887510090043,1888,2112,2952,0.036246612466124664
aye,0.48535535986349504,1012,1945,3074,0.03610930383864672
clergyman,0.49393608751361395,1125,371,1856,0.03609913793103448
feathers,0.4879175167594602,638,3362,3773,0.03604558706599523
rains,0.4900692474347228,1082,2918,3635,0.03603851444291609
neither,0.4128444321316374,1782,2218,1280,0.0359375
retain,0.48187117736419444,1730,2270,3516,0.035551763367463025
25,0.3612678535174955,587,3413,680,0.03529411764705882
admire,0.4892900207802005,1403,2597,3805,0.03521681997371879
1781,0.4857810738089373,3865,135,3779,0.035194495898385816
apostles,0.48632787460771515,3463,537,3820,0.03507853403141361
tells,0.45906742427285585,631,3369,2224,0.03507194244604316
sep,0.4855615111654787,2033,1521,3366,0.035056446821152706
wrist,0.4858822732937767,136,3864,3827,0.03501437157042069
monday,0.44126998347600177,1352,2648,1743,0.03499713138267355
robbed,0.4877811198300473,1477,2523,3534,0.03480475382003396
resides,0.4839964100247698,1591,1718,3250,0.03476923076923077
shorter,0.48393874840534146,545,3455,3743,0.03473149879775581
detest,0.524792324520692,611,254,1082,0.034195933456561925
compel,0.48686948102254385,2882,1118,3599,0.034176160044456796
composed,0.4715514707753007,1829,2171,3275,0.03389312977099237
autumn,0.4830050021150543,858,3142,3838,0.033871808233454925
thee,0.45844354436434487,3759,241,2345,0.03368869936034115
existed,0.4753103245201109,1001,2999,3389,0.03363824136913544
six,0.35570135291314275,1028,2972,506,0.03359683794466403
reigned,0.4927452226749949,857,741,1969,0.0335195530726257
convince,0.477330830844445,1548,2452,3431,0.033517924803264355
thy,0.40593868377035985,3865,135,1493,0.033489618218352314
brings,0.45642956127159906,1068,2932,2635,0.0333965844402277
sooner,0.46370904344556435,2251,1749,3135,0.03317384370015949
gods,0.4788211717110325,1436,2564,3678,0.03317020119630234
prohibit,0.4838892059700384,1483,2287,3438,0.03315881326352531
hanged,0.4810364714700881,1175,1029,2534,0.03314917127071823
teeth,0.4564644927365348,502,3498,2569,0.033086804203970414
days,0.4120729628909341,1159,2841,333,0.03303303303303303
439,0.49870043049427504,333,835,1456,0.03296703296703297
confine,0.4834799248317931,3003,691,3419,0.032758116408306524
placing,0.4782708804518071,879,3121,3707,0.032371189641219315
360,0.48332500059454697,607,3393,3553,0.0323670137911624
13,0.35389883270329625,747,3253,805,0.03229813664596273
obtaining,0.4749974597420945,2586,1414,3620,0.032044198895027624
1773,0.48044524592685917,3023,251,3229,0.03189842056364199
bringing,0.4586158614528772,1027,2973,2477,0.03189341945902301
daughters,0.4635088805084888,892,3108,3204,0.031835205992509365
lies,0.45279000039518863,1214,2786,2263,0.031816173221387536
perish,0.48314464920692457,3263,737,3577,0.03159071847917249
mistress,0.47905578953830413,2179,1821,3831,0.03158444270425476
eaten,0.4808184539035631,499,3501,3832,0.03157620041753653
accuse,0.4786790913910022,1160,1858,3104,0.03157216494845361
astonishment,0.481662684181512,2598,1402,3555,0.03150492264416315
reminded,0.4680707565642806,295,3705,3368,0.03147268408551069
534,0.5281006953854112,185,546,928,0.03125
etherington,0.6742401505179819,22,41,64,0.03125
xxiv,0.4867627230661433,1569,108,2055,0.031143552311435525
knees,0.44813624740614755,421,3579,2902,0.031013094417643005
deem,0.48101955723972056,3040,773,3451,0.031005505650536076
fourth,0.41928719527905733,1021,2979,1698,0.030624263839811542
dreamed,0.48102282683371217,163,3837,3801,0.030255196001052354
elector,0.494086552294163,968,103,1334,0.029985007496251874
thou,0.4227794167269155,3747,253,1770,0.029943502824858758
1783,0.4735575532624121,3818,182,3821,0.029573410102067522
thursday,0.44236793531152635,981,3019,2099,0.029537875178656504
august,0.3774676625233955,1813,2187,1458,0.029492455418381344
heavens,0.4803868209266039,2142,1858,3805,0.029434954007884363
nine,0.3701473383709201,1116,2884,1369,0.029218407596785977
388,0.49349274554636724,283,977,1576,0.02918781725888325
sundays,0.47975006856572106,387,3613,3803,0.0291874835656061
491,0.52043114058728,239,605,1065,0.02910798122065728
endure,0.47414735763325666,1665,2335,3828,0.028996865203761754
verbs,0.4932178104247858,135,1107,1553,0.028976175144880875
1763,0.4739082220277998,2178,306,2766,0.028922631959508314
conceal,0.4796383647299107,2534,1466,3816,0.028825995807127882
remained,0.4384344113746852,923,3077,1919,0.0286607608129234
wherein,0.46441064672354954,3507,493,3463,0.028587929540860525
nose,0.4473380249939265,336,3664,2431,0.028383381324557796
147,0.47745204511285766,1526,2474,3559,0.02837875807811183
deny,0.45526242353532265,1777,2223,3245,0.02835130970724191
17,0.3511815500456705,837,3163,955,0.028272251308900525
923,0.5311810586593899,85,393,602,0.02823920265780731
youngest,0.47005546786526997,571,3429,3835,0.028161668839634942
treatise,0.47104640263978936,1459,1131,2844,0.02812939521800281
consist,0.46929552359126503,2742,1258,3794,0.0279388508170796
weaker,0.47630330913804547,866,3060,3479,0.027881575165277377
warmer,0.4771452725454518,528,3405,3481,0.027865555874748635
belongs,0.4638932643770405,1904,2096,3695,0.027604871447902572
legs,0.4370103788400717,287,3713,1921,0.027589796980739198
898,0.5388183313328434,91,342,544,0.027573529411764705
shoulders,0.43835996940078314,261,3739,2576,0.027562111801242236
mornings,0.474510147023781,301,3699,3569,0.027458671896889886
marry,0.4581855796771486,943,3057,3424,0.027453271028037383
universally,0.47103759449353744,2632,1368,3826,0.027443805541035024
440,0.4749110024973588,491,1449,2302,0.02736750651607298
ensue,0.47815505840056516,1469,447,2279,0.02720491443615621
not,0.46473293944842015,1343,2657,37,0.02702702702702703
ankles,0.46946547207168304,50,3319,3282,0.02681291895185862
hardly,0.43543560180484364,922,3078,2240,0.026785714285714284
79,0.45288167911929095,655,3345,3361,0.02648021422195775
wives,0.45885554895597586,1137,2863,3588,0.026477146042363432
364,0.4760991925253352,347,1092,1785,0.026330532212885154
perished,0.46622073185473945,1826,929,2950,0.02610169491525424
undergoes,0.5057628461334359,124,668,1003,0.0259222333000997
belonged,0.4562333550662445,1279,2721,3642,0.02580999450851181
lungs,0.46267441381801266,805,3195,3846,0.02574102964118565
adhere,0.4685935252747778,1635,2013,3401,0.025580711555424875
1779,0.45747469097769683,3881,119,3726,0.02549651100375738
thanked,0.46920928067376394,936,2936,3469,0.025367541078120497
prohibiting,0.46544238243127445,1067,1465,2802,0.025339043540328336
175,0.47265045192113153,713,3287,3807,0.0252167060677699
93,0.4514088088940793,533,3467,3447,0.024949231215549754
456,0.49009696902317235,279,868,1430,0.024475524475524476
retains,0.4628482834311577,625,1947,2833,0.02435580656547829
562,0.49370517279618625,262,554,1029,0.024295432458697766
tempore,0.5646812127318795,293,66,455,0.024175824175824177
taller,0.46853592271029715,90,3910,3642,0.02416254805052169
five,0.38202590161543065,869,3131,332,0.024096385542168676
5th,0.4506462640625309,3183,817,3488,0.02408256880733945
347,0.46700204685333335,385,1202,1955,0.02404092071611253
98,0.44236617700561254,428,3572,3375,0.024
january,0.3518020532588622,1621,2379,1504,0.023936170212765957
31,0.3571022371360738,658,3342,1631,0.023911710606989576
endeavoured,0.46773176055531923,3974,26,3814,0.023859465128474044
335,0.46764279125086117,467,1452,2282,0.02366345311130587
windpipe,0.5618881210508616,54,246,382,0.02356020942408377
grandson,0.46498262682636404,767,3231,3502,0.023415191319246145
refers,0.44733874966980425,481,3519,3704,0.023218142548596114
exists,0.43371496736121956,660,3340,3214,0.023024268823895456
27,0.3501623732963232,784,3216,1307,0.022953328232593728
fifth,0.39776771723103704,1023,2977,2285,0.022757111597374178
beheld,0.45384093184158736,3381,368,3431,0.02244243660740309
15,0.3361584275939267,646,3354,538,0.022304832713754646
488,0.4915037571749558,219,713,1167,0.022279348757497857
les,0.44308061507699126,1059,2941,3658,0.02214324767632586
forgive,0.446920088274513,1533,2467,3796,0.022128556375131718
preach,0.45852403156463706,2916,1084,3803,0.02208782540099921
northwards,0.6088616240334315,45,35,91,0.02197802197802198
1787,0.44212934388064706,3773,227,3678,0.021750951604132682
receives,0.4434540514935323,1207,2793,3816,0.021750524109014676
impowered,0.45399175643950274,3997,3,3786,0.021658742736397254
bestowed,0.4534361450276553,2768,1126,3471,0.021607605877268798
february,0.3524420586517536,1878,2122,1731,0.021374927787406125
75,0.37092537273268983,387,3613,2117,0.021256495040151157
loses,0.453563795048318,630,3370,3781,0.02115842369743454
grows,0.4418184514126792,943,3057,3611,0.02104680144004431
ceases,0.45300878081487883,1010,750,2139,0.021037868162692847
94,0.43539109873823356,449,3551,3437,0.02094850160023276
7th,0.441048434557547,3166,834,3629,0.020942408376963352
08,0.45294373755707434,221,3779,3773,0.020938245428041347
possesses,0.4520096935493612,2054,1941,3501,0.02085118537560697
215,0.4499597050153033,597,3267,3468,0.020761245674740483
255,0.4300223081298234,616,2374,3088,0.02072538860103627
61,0.417706104007289,506,3494,3188,0.02070263488080301
14,0.3369375195722509,872,3128,774,0.020671834625323
proves,0.44477877560899565,2072,1928,3823,0.020664399686110384
19,0.34760335924070745,897,3103,1164,0.020618556701030927
26,0.3475520645608928,783,3217,1262,0.020602218700475437
1777,0.437563813386073,3796,204,3734,0.020353508302088912
65,0.3884781966177608,408,3592,2509,0.020326823435631726
incomparably,0.5485296406495761,199,115,396,0.020202020202020204
centuries,0.4198838538805872,330,3670,3218,0.020198881292728402
sixth,0.40664071095082766,1164,2836,2944,0.020040760869565216
666,0.4912193426209862,310,566,1099,0.020018198362147407
96,0.4312263521202301,544,3456,3445,0.019738751814223514
427,0.47900957949469675,356,785,1421,0.019704433497536946
owes,0.4230644490640503,1164,2072,3209,0.019632284200685572
337,0.44041974349014124,470,1145,1988,0.019617706237424547
97,0.4313277976558271,480,3520,3525,0.01957446808510638
00,0.40445932242182486,646,3354,3026,0.019497686715135493
du,0.42953213745381386,1324,2676,3403,0.01939465177784308
344,0.450808622768095,415,1062,1836,0.01906318082788671
09,0.4411225360252362,199,3801,3736,0.019004282655246254
16,0.336818567920836,795,3205,842,0.019002375296912115
239,0.41763884183084155,558,1887,2740,0.01897810218978102
392,0.4685274080989377,294,929,1529,0.01896664486592544
years,0.42375001391738343,609,3391,106,0.018867924528301886
90,0.35398661627028516,446,3554,2020,0.01881188118811881
4th,0.4170031761549198,3071,929,3245,0.018798151001540832
remind,0.4304057063181423,626,3374,3674,0.018780620577027764
92,0.42887736168233503,437,3563,3425,0.018686131386861315
xvii,0.4214490852252747,1762,317,2435,0.018480492813141684
forehead,0.4286565919924803,817,3183,3445,0.018287373004354138
500,0.3430660965842751,432,3568,1479,0.018255578093306288
jan,0.3876102905691791,857,3143,2467,0.018240778273206325
095,0.5480730108433914,61,241,384,0.018229166666666668
21,0.3441786008134068,784,3216,1211,0.018166804293971925
sicily,0.43300352739214876,547,1015,1929,0.018144116122343183
45,0.35004195848340897,380,3620,1776,0.018018018018018018
uttered,0.4167290044977388,1776,1754,3360,0.017857142857142856
diameter,0.43250652111387206,772,3228,3842,0.017699115044247787
76,0.416820404852164,569,3431,3284,0.01766138855054811
273,0.41694524891785506,517,1509,2391,0.01756587202007528
nephew,0.4369959139530387,1507,2493,3717,0.017487220877051384
77,0.41529916818730295,547,3453,3321,0.01746461909063535
174,0.41615759772280103,749,1995,2946,0.017311608961303463
romans,0.43741179653384443,2510,1490,3779,0.017200317544323895
71,0.3938493525527443,510,3490,3149,0.01714830104795173
partaken,0.6045997479866616,105,37,175,0.017142857142857144
four,0.36790429340696296,854,3146,292,0.017123287671232876
cheeks,0.4206290234406996,555,3445,3702,0.017017828200972446
87,0.4173252319175507,542,3458,3483,0.016939420040195233
currants,0.4874666167072306,407,392,1011,0.016815034619188922
3rd,0.4283854850782834,820,3180,3690,0.016802168021680216
toes,0.4303449512444933,244,3756,3835,0.016688396349413298
326,0.4297723056355498,362,1097,1813,0.01654715940430226
fifths,0.4649410009401104,609,648,1573,0.01652892561983471
mondays,0.4112265455653951,285,2244,2801,0.016422706176365584
151,0.40886235154073464,956,2451,3295,0.01638846737481032
55,0.36983038253830175,418,3582,2466,0.016220600162206
74,0.38781589757311863,751,3249,3193,0.015972439711869714
fifteenth,0.4086175377243415,1506,1449,3073,0.015945330296127564
brien,0.4119586376449997,165,3835,3549,0.015779092702169626
des,0.4140234828847402,1175,2825,3486,0.015777395295467584
352,0.41751735554523733,310,1235,1913,0.015682174594877155
22,0.3410565166786386,791,3209,1216,0.015625
