term,jsd,count_legal,count_popular,neighbours,scaled_jsd
souls,0.7207120728305783,20,3980,1700,0.9523529411764706
sires,0.9512711747997105,4,215,1154,0.9523396880415944
fete,0.9838578140876053,11,46,292,0.952054794520548
wake,0.8738453812488487,63,871,3833,0.951995825723976
foal,0.9426262630472633,42,218,1372,0.9518950437317785
weep,0.8349791849893001,4,1857,4109,0.9518130932100267
las,0.8967364419425935,326,257,2873,0.951618517229377
story,0.7192704943742368,89,3911,1880,0.9515957446808511
carnal,0.8448865593814473,24,1440,4210,0.9515439429928741
beads,0.913680295161011,9,429,2270,0.9515418502202643
adventures,0.8651746485601213,23,1093,4043,0.9515211476626267
sour,0.8931016235948843,11,603,3009,0.9514788966434031
ass,0.8520473316515486,523,820,4173,0.9513539420081476
lie,0.6958745452462715,2286,1714,901,0.951165371809101
io,0.8123672772853424,2706,49,3644,0.9511525795828759
godly,0.8302776209819952,3,2048,4033,0.9509050334738408
fate,0.7163412544941123,543,3457,1811,0.950855880728879
op,0.8380770868665849,1395,372,4147,0.9508078128767784
neat,0.7912619080793329,556,3022,3239,0.9506020376659463
ills,0.8814734512389726,145,645,3519,0.9505541346973572
th,0.6764751985756079,2465,1535,788,0.950507614213198
amber,0.9384955485349329,9,263,1433,0.9504535938590369
wash,0.8262521837779405,51,2168,3956,0.9502022244691608
flower,0.8215316944012603,229,2141,3877,0.9499613102914625
nest,0.887551867368666,38,675,3317,0.9499547784142297
manure,0.8880959474416088,5,697,3281,0.9497104541298385
white,0.6718165570464714,380,3620,654,0.9495412844036697
poet,0.8382727743337841,17,1608,4181,0.949533604400861
breath,0.7839517387624589,35,3714,3143,0.9494113903913458
smart,0.8582089312396906,21,1140,4068,0.9493608652900688
praise,0.7152946273063544,39,3961,1714,0.9492415402567095
mien,0.9336418656564872,27,284,1634,0.9492044063647491
mercury,0.8376798182943569,32,1555,4193,0.9492010493679943
lo,0.8019800218382018,1349,1621,3539,0.9491381746256005
dear,0.673464575692184,65,3935,786,0.9491094147582697
stor,0.960730756671165,13,96,568,0.948943661971831
bright,0.7490599605489537,31,3969,2631,0.9486887115165337
charms,0.765982338035747,15,3985,2910,0.9484536082474226
lips,0.7979061418755081,47,3134,3421,0.9482607424729611
beautiful,0.7309693404381569,14,3986,2447,0.9480997139354311
stray,0.8525890440577029,186,1018,4118,0.9480330257406508
anti,0.8293409782354566,1209,688,4096,0.947998046875
life,0.611824100144872,221,3779,230,0.9478260869565217
smooth,0.8240412744260932,16,2156,3986,0.9478173607626693
poor,0.6702279151259517,754,3246,612,0.9477124183006536
smiling,0.8348610601203145,6,1699,4161,0.9476087478971401
beams,0.8363390348164759,35,1628,4178,0.9475825753949259
cheer,0.8592582487411975,8,1083,4025,0.9473291925465839
death,0.6356951830019161,406,3594,398,0.9472361809045227
text,0.7502842559586258,163,3837,2705,0.9471349353049907
preamble,0.795720787348975,2426,465,3574,0.9468382764409625
flock,0.8172417307395786,636,1704,3893,0.9468276393526843
lamb,0.7975354149177147,174,2752,3554,0.9468204839617332
milner,0.8926039050206516,11,552,2791,0.9466141168040129
oit,0.9508280344462516,175,6,954,0.9465408805031447
fry,0.8900860680474577,68,523,2912,0.9464285714285714
wept,0.8435681546830507,5,1364,4177,0.9463729949724683
ofthe,0.8087862070284348,2486,5,3778,0.946003176283748
sorrow,0.729292271946077,12,3988,2397,0.9457655402586567
sable,0.8924978460314553,26,544,2820,0.9457446808510638
prophecies,0.854298955128031,3,1106,4036,0.9457383548067394
mass,0.7691667258984054,1377,2623,3020,0.9456953642384106
stone,0.6874059833475102,365,3635,1324,0.945619335347432
boar,0.9464851046916627,41,157,1048,0.9456106870229007
forgiving,0.922167081391704,8,325,1746,0.9455899198167239
clay,0.8217942440100073,379,1735,4012,0.9454137587238285
tame,0.8612726190918836,334,588,3808,0.9453781512605042
andre,0.8796181748892125,16,667,3222,0.9453755431409062
ne,0.7260742578330223,1679,2321,2514,0.9451073985680191
frame,0.7240906323811329,156,3844,2512,0.9450636942675159
folios,0.8775739751999811,709,26,3367,0.945054945054945
righteousness,0.7063294364474986,4,3996,1765,0.945042492917847
flame,0.791327954218952,152,2989,3449,0.9449115685706002
mens,0.817864142611576,44,2204,3953,0.9448520111307868
darkness,0.7226343565100138,23,3977,2212,0.9448462929475587
unto,0.6627067423713283,480,3520,634,0.944794952681388
outwards,0.8598980025758703,17,904,3804,0.944794952681388
shattered,0.9083954545774423,3,426,2223,0.9446693657219973
hal,0.8563615209447443,957,47,3922,0.944416114227435
11d,0.9459980298969826,52,148,1060,0.9443396226415094
gifts,0.8090529004992573,198,2200,3858,0.9442716433385173
glories,0.8491966269782534,5,1153,4073,0.9442671249693101
mourning,0.8289972533990599,33,1751,4143,0.944243301955105
dying,0.7490872484202745,510,3490,2796,0.944206008583691
die,0.6837151019630988,640,3360,1342,0.944113263785395
boulting,0.8883065968656061,9,581,2909,0.9439669989687177
moon,0.7757177774569803,42,3577,3211,0.9439426969791342
rag,0.9197337776734738,22,327,1828,0.9436542669584245
wast,0.9052607096517613,5,441,2304,0.9435763888888888
fettle,0.8296068969683893,1612,6,4182,0.9435676709708274
shah,0.9514625911061089,32,99,691,0.9435600578871202
effe,0.8482294335460037,1163,6,4085,0.9434516523867809
faith,0.665091938950317,397,3603,707,0.9434229137199435
tap,0.9510510687295542,13,157,897,0.9431438127090301
smelt,0.9640196734966313,3,74,402,0.9427860696517413
smoke,0.8255908848306454,10,1780,4137,0.9424703891708968
disciples,0.7731885737996131,6,3624,3214,0.9424393279402613
jews,0.6985296750145479,13,3987,1753,0.9423844837421563
such,0.6003914499154096,1783,2217,52,0.9423076923076923
wit,0.7063732858556782,1855,2145,1956,0.9422290388548057
rein,0.9197803300939891,94,239,1746,0.9421534936998854
god,0.5996272139629332,42,3958,86,0.9418604651162791
sorrows,0.8062448602744127,4,2361,3877,0.9414495744132061
contra,0.8261642425811145,1401,98,4208,0.94106463878327
swift,0.8132077857679225,249,1857,4019,0.941030106991789
images,0.8435062750094082,59,1135,4112,0.9409046692607004
ot,0.7172962500211052,3856,144,2300,0.9408695652173913
ind,0.8146487183450619,1858,183,4030,0.9406947890818859
dick,0.8499064777935776,295,739,3960,0.9406565656565656
bending,0.8751902043379381,9,620,3064,0.9406005221932114
tidings,0.8311850304445949,4,1413,4189,0.9405586058725233
monson,0.9710332115537975,9,40,252,0.9404761904761905
countenance,0.706558351177555,163,3837,2046,0.9403714565004888
bonner,0.8803988028873209,17,580,2934,0.9403544648943422
meek,0.8440695395307976,7,1161,4084,0.940254652301665
hit,0.8589410602992797,354,501,3672,0.9400871459694989
zo,0.9351282545729981,242,8,1317,0.9400151860288535
chap,0.6812574509148726,2203,1797,1062,0.9397363465160076
sounds,0.8235761436385508,33,1563,4194,0.9396757272293753
hills,0.7777834164767646,175,3199,3313,0.9396317536975551
a4,0.8948938516119787,491,4,2515,0.9395626242544731
boiling,0.8337693284344615,23,1264,4165,0.9394957983193277
smell,0.8483219024519781,3,976,3910,0.939386189258312
dark,0.6967658838881055,66,3934,1609,0.9390926041019266
shout,0.8770829830350908,5,607,3002,0.9390406395736176
kensington,0.8706585647572096,11,658,3193,0.9389289069840275
fle,0.9057681028806104,397,11,2128,0.9389097744360902
yon,0.8539807214323354,43,868,3780,0.9388888888888889
drown,0.8752599957671258,14,605,3026,0.9388631857237277
fair,0.6739664699914996,486,3514,981,0.9388379204892966
ihe,0.7831412603973831,2896,12,3564,0.9388327721661055
weft,0.8355106924268387,1218,3,4143,0.9384503982621288
fred,0.8538817531603952,54,846,3764,0.9383634431455898
new,0.6573829200106034,72,3928,616,0.9383116883116883
helps,0.8829860620729458,9,547,2768,0.9382225433526011
mell,0.9869233843286446,5,24,129,0.937984496124031
gem,0.9311095797531708,18,239,1353,0.9379157427937915
curtain,0.8684254393258266,10,670,3213,0.9377528789293496
sermons,0.8190352368298248,4,1622,4181,0.9373355656541498
outward,0.7549283639998072,112,3799,3061,0.9372754001960144
torment,0.8290487168698544,4,1318,4175,0.9370059880239521
reading,0.6956357507930644,1482,2518,1650,0.936969696969697
hoard,0.9410531125329563,43,164,1094,0.9369287020109689
fly,0.7114751524138325,156,3844,2470,0.9368421052631579
revealed,0.7798706259528677,6,2880,3577,0.936818563041655
hips,0.9361226556528174,103,128,1215,0.9366255144032922
dejected,0.8731990023053655,3,607,2994,0.9365397461589846
blessed,0.6941737870074407,35,3965,1616,0.9362623762376238
whom,0.6064001855451665,1034,2966,250,0.936
wat,0.9171330339837838,101,208,1625,0.936
condescending,0.912923231743825,6,343,1828,0.9359956236323851
mediator,0.8341313848715219,31,1170,4112,0.9357976653696498
mercy,0.6706601302310686,105,3895,1338,0.9357249626307922
loll,0.939252845077094,60,142,1069,0.9354536950420954
tom,0.8079558273818377,114,1829,4089,0.9351919784788457
immortality,0.8176628217822386,4,1514,4210,0.9351543942992874
precepts,0.7899628407388661,316,2203,3760,0.9351063829787234
seed,0.7131875246709498,71,3929,2387,0.935064935064935
rang,0.8702662373413382,52,550,2956,0.9350473612990527
honey,0.8145380146900075,17,1518,4203,0.9348084701403759
ruff,0.9772182822332623,4,40,230,0.9347826086956522
roland,0.8893779661226231,20,495,2606,0.9347659247889486
bowels,0.8078147074446054,21,1915,4098,0.9346022449975598
huge,0.881953951292017,4,540,2720,0.9345588235294118
manag,0.9462595096365023,8,122,687,0.9344978165938864
worm,0.8205196181229939,65,1368,4194,0.9344301382927992
stall,0.902630871422121,247,165,2146,0.9342963653308481
sleep,0.7089300925908614,56,3944,2402,0.9342214820982515
laughing,0.8479393204011105,7,900,3768,0.9341825902335457
ha,0.7352714649096684,1471,2529,2853,0.9341044514546092
patient,0.7102345398021012,54,3946,2336,0.9340753424657534
casts,0.8909865222314105,46,441,2480,0.9338709677419355
tore,0.8607346230615123,61,676,3369,0.9338082517067379
cion,0.956765631989541,29,57,452,0.9336283185840708
axe,0.8827354993302268,100,432,2675,0.9334579439252336
taste,0.6952252672749234,30,3970,2046,0.9330400782013685
bd,0.9116997214518815,333,12,1807,0.9330381848367459
jh,0.955135607108536,91,3,492,0.9329268292682927
gods,0.7676249490408149,53,3340,3308,0.9328899637243047
belt,0.8416549413755366,340,631,3896,0.9327515400410678
pitted,0.8897504091443368,4,487,2499,0.9323729491796718
aye,0.843052316355996,64,892,3873,0.9323521817712368
lil,0.9352784474720715,154,60,1131,0.9319186560565871
dreams,0.82507477069028,6,1246,4168,0.9318618042226487
moves,0.8442286196559707,146,772,3800,0.9318421052631579
eve,0.8062715032541248,243,1564,4129,0.9314604020343908
toil,0.8031737063242165,49,1846,4099,0.9314466943156867
repentance,0.7356179144643147,17,3983,2932,0.9314461118690314
gospel,0.6574287391250041,70,3930,889,0.9313835770528683
prophets,0.7615999626001173,4,3406,3304,0.9312953995157385
fore,0.7774458227033837,1036,1756,3622,0.9312534511319713
timbered,0.8025893922603605,3,1842,4111,0.9311603016297738
hearers,0.8082430774381129,8,1621,4181,0.9311169576656302
chase,0.8082921067205909,667,888,4203,0.9307637401855817
tho,0.6645987389091061,603,3397,982,0.9307535641547862
wet,0.8021736232877522,107,1830,4095,0.9304029304029304
magic,0.8521988466992044,18,767,3502,0.9303255282695603
sigh,0.7812762943119264,12,2619,3700,0.9302702702702703
bleed,0.8495188121070278,6,799,3558,0.9300168634064081
host,0.8048412328628053,33,1673,4163,0.9298582752822484
cross,0.7029601282237717,275,3725,2247,0.9296840231419671
ors,0.8074567169308159,1475,123,4191,0.9296110713433549
devil,0.7052845399019104,16,3984,2362,0.9292972057578324
slack,0.934808834894827,9,205,1131,0.9292661361626879
quarto,0.9052653131798227,88,276,1907,0.9292081803880441
image,0.7573261358434473,21,3360,3308,0.9289600967351874
remission,0.8314426628739109,203,887,4024,0.9289264413518886
strain,0.7911326682485896,28,2222,3951,0.9288787648696533
grieved,0.8178086137361928,482,902,4185,0.9287933094384707
rose,0.6824117274705201,811,3189,1838,0.9287268770402611
kiss,0.8069096569450402,7,1544,4199,0.9285544177185044
aliment,0.8899540288643851,5,461,2391,0.9284818067754078
brow,0.8134847479735478,30,1380,4191,0.9284180386542591
bab,0.9557579467522709,9,58,349,0.9283667621776505
lined,0.8314621050731291,101,942,3971,0.9282296650717703
wan,0.9136943723851686,88,213,1587,0.9281663516068053
il,0.7392558475418527,3472,427,3061,0.9281280627245998
young,0.6423340166413173,100,3900,623,0.92776886035313
railed,0.8848455121329485,374,106,2450,0.9277551020408163
thorn,0.8819535073884442,44,461,2560,0.927734375
named,0.6743199411652053,922,3078,1508,0.9277188328912467
bite,0.8593658516989958,35,561,2931,0.927669737291027
bishop,0.6825223068298207,57,3943,1905,0.9275590551181102
fury,0.7758212127457446,164,2557,3664,0.9271288209606987
moll,0.916239475537708,171,97,1413,0.9271054493984431
stout,0.8229532823104426,32,1151,4097,0.9270197705638272
welcome,0.7825129990947691,41,2331,3876,0.9269865841073271
skin,0.7429572265456027,77,3645,3150,0.926984126984127
ran,0.6985071191327576,159,3841,2505,0.9269461077844311
oi,0.7788584206451064,2530,23,3734,0.9268880557043385
martyrs,0.8540100847251958,7,719,3350,0.926865671641791
spice,0.9155883031911966,9,268,1459,0.9266620973269363
complexion,0.7297512135984051,114,3886,2940,0.926530612244898
page,0.6449847088641933,635,3365,829,0.9264173703256936
rays,0.7986063499313821,38,1741,4142,0.9263640753259295
frost,0.8134267875548962,158,1147,4169,0.9263612377068842
wears,0.8023001195739251,60,1617,4167,0.9263258939284857
tht,0.8170003834932307,1274,11,4164,0.9262728146013448
rant,0.9127301003111211,192,108,1584,0.9261363636363636
gore,0.836559743185777,221,691,3786,0.9260433174854728
gout,0.8351441749818134,13,910,3813,0.9260424862313139
waves,0.7885683859980563,12,2161,3984,0.9259538152610441
nought,0.8288189320491963,12,977,3915,0.9256704980842911
mourn,0.7927797208066788,6,1884,4106,0.9252313687286897
lon,0.8621617369784113,349,204,2755,0.9252268602540835
shade,0.760140814942533,43,2928,3535,0.925035360678925
echo,0.8424994466443895,20,830,3662,0.9246313489896232
dressing,0.826383626673588,13,1057,3993,0.9246180816428751
bird,0.7792171636506475,138,2259,3858,0.9245723172628305
sown,0.8105951767888924,63,1318,4182,0.9244380679100909
inflammatory,0.8105656771727247,22,1364,4182,0.9244380679100909
ol,0.7872227859022363,2018,101,4009,0.9244200548765278
us,0.550965147212984,374,3626,92,0.9239130434782609
kendal,0.9427243727618559,4,132,722,0.9238227146814404
hardy,0.7933123577175879,692,1107,4133,0.9235422211468667
marg,0.9544737503101314,3,70,379,0.9234828496042217
bee,0.8189873188909699,497,676,4086,0.9233969652471855
word,0.6295659752688455,333,3667,626,0.9233226837060703
tory,0.8453393221586933,90,671,3450,0.9231884057971015
kep,0.9444346968523958,37,83,636,0.9229559748427673
sweat,0.8199050285943417,14,1148,4070,0.9228501228501228
charming,0.756930629077577,6,2969,3532,0.9227066817667045
colour,0.6927632235637269,199,3801,2328,0.9226804123711341
owns,0.8558581827694579,93,492,2883,0.9226500173430454
maid,0.7464429473786244,52,3429,3268,0.9225826193390453
pears,0.9010256648947185,38,309,1819,0.9224848818031886
groans,0.8199378701427125,8,1129,4049,0.9222030130896518
actions,0.67347814153042,439,3561,1940,0.9221649484536083
sight,0.6628559837856732,120,3880,1425,0.9221052631578948
blazing,0.9063126030801563,8,305,1643,0.9220937309799148
sex,0.7238918045167947,133,3867,2988,0.9220214190093708
herself,0.667761399095232,244,3756,1526,0.9220183486238532
afflictions,0.8034769523738493,4,1424,4191,0.9219756621331424
te,0.6909588945631043,3659,341,2318,0.9219154443485763
londonderry,0.8446092835504216,16,744,3448,0.9216937354988399
cares,0.7735025622317272,183,2356,3741,0.9216786955359529
spleen,0.874301962092915,4,485,2488,0.9216237942122186
miraculous,0.8375962885703838,8,837,3657,0.921520371889527
fay,0.7885266234149799,1875,44,4098,0.9214250854075159
sign,0.6904947109008338,679,3321,2247,0.9212283044058746
rolling,0.8227570431548411,58,1019,3998,0.9212106053026513
unaffected,0.8582358202774725,9,533,2715,0.9211786372007367
sand,0.7728870720720394,490,2003,3775,0.9210596026490067
striking,0.7151560937219112,1107,2893,2918,0.9208361891706648
feast,0.7879569569179348,30,1864,4101,0.9207510363326018
contagion,0.7910781983741965,10,1776,4143,0.9205889452087859
flight,0.7683313156562296,108,2487,3714,0.9205708131394723
leo,0.9108903038143584,70,218,1521,0.9204470742932281
stomach,0.7190773158895125,4,3996,2978,0.9204163868368033
hum,0.8826064797873231,59,389,2311,0.9203807875378623
drawer,0.8469667180644116,216,492,3301,0.9203271735837625
piercing,0.8447344170681289,11,738,3410,0.9202346041055719
wilt,0.7719486900871197,101,2366,3793,0.9201160031637227
horn,0.7860079010643783,136,1721,4111,0.9199708100218925
reward,0.6378161339118354,272,3728,824,0.9199029126213593
agonies,0.843178462418632,5,756,3450,0.9197101449275362
ranger,0.8520149795853966,129,465,2923,0.9196031474512487
eager,0.7893657072254544,127,1680,4129,0.9195931218212642
rising,0.6839995111756784,406,3594,2197,0.919435593991807
washed,0.791950813438514,6,1628,4178,0.9193393968405936
vocation,0.9300970846783593,5,180,978,0.9192229038854806
youth,0.6662590832568616,116,3884,1609,0.9192044748290864
millet,0.947302704898299,4,79,433,0.9191685912240185
nill,0.9827819957438306,22,8,136,0.9191176470588235
epidemic,0.8041941823658381,5,1347,4176,0.9190613026819924
wonders,0.7933606799437869,10,1498,4216,0.9188804554079696
shrubs,0.8487722417621405,6,617,3041,0.9187767181848077
sanctify,0.8540996729733864,6,552,2775,0.9185585585585586
tite,0.9255664806746275,201,5,1090,0.918348623853211
fates,0.9014265133431434,97,232,1726,0.9183082271147162
pile,0.8504968150057044,36,554,2909,0.9181849432794775
unfold,0.8339785814534316,123,711,3627,0.9181141439205955
dose,0.8201613360667801,10,1013,3944,0.9181034482758621
match,0.8107712231810559,114,1083,4111,0.9180248114813914
creatures,0.6687825060473719,133,3867,1939,0.9179989685404848
priest,0.7081642412537986,25,3975,2852,0.9179523141654979
hone,0.9448504850028888,44,47,475,0.9178947368421052
glaze,0.9702300327193503,5,35,207,0.9178743961352657
divine,0.625908354845653,61,3939,681,0.9177679882525698
eternal,0.6479183341001102,22,3978,1345,0.9174721189591079
spirit,0.6113449537592363,207,3793,424,0.9174528301886793
old,0.6047224112025027,269,3731,375,0.9173333333333333
worn,0.729964755899617,187,3484,3180,0.9172955974842767
columbus,0.8081814754197238,16,1201,4138,0.917109714838086
animal,0.7062300782394345,33,3967,2850,0.9168421052631579
resolve,0.6479196227705302,3353,647,1117,0.9167412712623098
